gm,gemeente,id,party,percentage,votes,Color
GM0512,Gorinchem,744255,Splinter,0.15104357378249728,33,NA
GM0512,Gorinchem,744255,Samen voor Nederland,0.06407909190772611,14,NA
GM0512,Gorinchem,744255,PartijvdSport,0.0595020139143171,13,NA
GM0512,Gorinchem,744255,Piratenpartij - De Groenen,0.0595020139143171,13,NA
GM0512,Gorinchem,744255,LP (Libertaire Partij),0.05492493592090809,12,NA
GM0512,Gorinchem,744255,LEF - Voor de Nieuwe Generatie,0.04577077993409008,10,NA
GM0512,Gorinchem,744255,Nederland met een PLAN,0.04119370194068107,9,NA
GM0513,Gouda,744275,PvdA/GL,19.85470479704797,8609,#A90000
GM0513,Gouda,744275,PVV,18.955258302583022,8219,#FF00FF
GM0513,Gouda,744275,VVD,12.608394833948338,5467,#0101DF
GM0513,Gouda,744275,NSC,11.17850553505535,4847,#F7C106
GM0513,Gouda,744275,D66,6.990313653136532,3031,#9afe2e
GM0513,Gouda,744275,ChristenUnie,5.198339483394833,2254,#81f7f3
GM0513,Gouda,744275,SGP,4.439575645756458,1925,#81F7F3
GM0513,Gouda,744275,DENK,3.4640221402214024,1502,#00a6a6
GM0513,Gouda,744275,CDA,3.385608856088561,1468,#04b404
GM0513,Gouda,744275,PvdD,2.8551660516605164,1238,#c4c400
GM0513,Gouda,744275,SP,2.753690036900369,1194,#fe9a2e
GM0513,Gouda,744275,FvD,2.029520295202952,880,#7d96be
GM0513,Gouda,744275,Volt,2.011070110701107,872,#4e2277
GM0513,Gouda,744275,BBB,1.8565498154981548,805,#80ff80
GM0513,Gouda,744275,JA21,0.7587638376383763,329,#242b57
GM0513,Gouda,744275,50PLUS,0.4543357933579336,197,#b30059
GM0513,Gouda,744275,BVNL,0.3805350553505535,165,NA
GM0513,Gouda,744275,BIJ1,0.35285977859778594,153,#ff8040
GM0513,Gouda,744275,Splinter,0.11070110701107012,48,NA
GM0513,Gouda,744275,Piratenpartij - De Groenen,0.09225092250922508,40,NA
GM0513,Gouda,744275,LEF - Voor de Nieuwe Generatie,0.05535055350553505,24,NA
GM0513,Gouda,744275,LP (Libertaire Partij),0.05535055350553505,24,NA
GM0513,Gouda,744275,Samen voor Nederland,0.05304428044280442,23,NA
GM0513,Gouda,744275,Nederland met een PLAN,0.04843173431734318,21,NA
GM0513,Gouda,744275,PartijvdSport,0.03228782287822878,14,NA
GM0513,Gouda,744275,Politieke Partij voor Basisinkomen,0.02536900369003689,11,NA
GM0518,'s-Gravenhage,744246,PVV,21.764939310011904,53202,#FF00FF
GM0518,'s-Gravenhage,744246,PvdA/GL,19.356567487184943,47315,#A90000
GM0518,'s-Gravenhage,744246,VVD,15.115427570886805,36948,#0101DF
GM0518,'s-Gravenhage,744246,DENK,8.593555038271306,21006,#00a6a6
GM0518,'s-Gravenhage,744246,NSC,8.513780534202807,20811,#F7C106
GM0518,'s-Gravenhage,744246,D66,8.349731425836303,20410,#9afe2e
GM0518,'s-Gravenhage,744246,PvdD,3.387348172754757,8280,#c4c400
GM0518,'s-Gravenhage,744246,SP,2.6415588347195005,6457,#fe9a2e
GM0518,'s-Gravenhage,744246,FvD,2.582239331694206,6312,#7d96be
GM0518,'s-Gravenhage,744246,Volt,2.2750052160252663,5561,#4e2277
GM0518,'s-Gravenhage,744246,CDA,1.917860897810906,4688,#04b404
GM0518,'s-Gravenhage,744246,BBB,1.287437765659326,3147,#80ff80
GM0518,'s-Gravenhage,744246,ChristenUnie,1.1872082605476213,2902,#81f7f3
GM0518,'s-Gravenhage,744246,BIJ1,0.8272002421872123,2022,#ff8040
GM0518,'s-Gravenhage,744246,JA21,0.46882862391025976,1146,#242b57
GM0518,'s-Gravenhage,744246,BVNL,0.40541812067632416,991,NA
GM0518,'s-Gravenhage,744246,50PLUS,0.38128121944534216,932,#b30059
GM0518,'s-Gravenhage,744246,SGP,0.37841751929929346,925,#81F7F3
GM0518,'s-Gravenhage,744246,Splinter,0.14686690749021228,359,NA
GM0518,'s-Gravenhage,744246,Piratenpartij - De Groenen,0.1165935059462688,285,NA
GM0518,'s-Gravenhage,744246,Nederland met een PLAN,0.10022950511170475,245,NA
GM0518,'s-Gravenhage,744246,LEF - Voor de Nieuwe Generatie,0.08427460429800482,206,NA
GM0518,'s-Gravenhage,744246,LP (Libertaire Partij),0.04500100229505111,110,NA
GM0518,'s-Gravenhage,744246,Samen voor Nederland,0.04213730214900241,103,NA
GM0518,'s-Gravenhage,744246,Politieke Partij voor Basisinkomen,0.03109160158567168,76,NA
GM0014,Groningen,744055,PvdA/GL,30.48367189684212,44704,#A90000
GM0014,Groningen,744055,PVV,13.192043587068442,19346,#FF00FF
GM0014,Groningen,744055,NSC,11.622309050862944,17044,#F7C106
GM0014,Groningen,744055,VVD,10.619233680420596,15573,#0101DF
GM0014,Groningen,744055,D66,9.043362041336795,13262,#9afe2e
GM0014,Groningen,744055,SP,4.3300670308014375,6350,#fe9a2e
GM0014,Groningen,744055,PvdD,4.143908243492966,6077,#c4c400
GM0014,Groningen,744055,Volt,3.843190202456205,5636,#4e2277
GM0014,Groningen,744055,ChristenUnie,2.582356511125204,3787,#81f7f3
GM0014,Groningen,744055,BBB,2.271409965291274,3331,#80ff80
GM0014,Groningen,744055,CDA,2.053883763271485,3012,#04b404
GM0014,Groningen,744055,FvD,1.9543263165790423,2866,#7d96be
GM0014,Groningen,744055,DENK,0.8707867083989662,1277,#00a6a6
GM0014,Groningen,744055,JA21,0.6593976092574788,967,#242b57
GM0014,Groningen,744055,BIJ1,0.6396224999829525,938,#ff8040
GM0014,Groningen,744055,SGP,0.51278904049806,752,#81F7F3
GM0014,Groningen,744055,BVNL,0.4098220922065613,601,NA
GM0014,Groningen,744055,50PLUS,0.2666230250461987,391,#b30059
GM0014,Groningen,744055,Splinter,0.13297056236319377,195,NA
GM0014,Groningen,744055,Piratenpartij - De Groenen,0.1241058582056475,182,NA
GM0014,Groningen,744055,LEF - Voor de Nieuwe Generatie,0.08114613805753874,119,NA
GM0014,Groningen,744055,Nederland met een PLAN,0.06887193230093624,101,NA
GM0014,Groningen,744055,LP (Libertaire Partij),0.05387012526508875,79,NA
GM0014,Groningen,744055,Samen voor Nederland,0.04023211886886375,59,NA
GM1729,Gulpen-Wittem,744374,PVV,28.085327783558796,2699,#FF00FF
GM1729,Gulpen-Wittem,744374,PvdA/GL,15.317377731529657,1472,#A90000
GM1729,Gulpen-Wittem,744374,NSC,15.317377731529657,1472,#F7C106
GM1729,Gulpen-Wittem,744374,VVD,13.20499479708637,1269,#0101DF
GM1729,Gulpen-Wittem,744374,BBB,9.521331945889695,915,#80ff80
GM1729,Gulpen-Wittem,744374,CDA,4.0894901144641,393,#04b404
GM1729,Gulpen-Wittem,744374,D66,3.902185223725286,375,#9afe2e
GM1729,Gulpen-Wittem,744374,SP,2.8928199791883458,278,#fe9a2e
GM1729,Gulpen-Wittem,744374,PvdD,2.195629552549428,211,#c4c400
GM1729,Gulpen-Wittem,744374,FvD,1.9042663891779401,183,#7d96be
GM1729,Gulpen-Wittem,744374,Volt,0.7908428720083247,76,#4e2277
GM1729,Gulpen-Wittem,744374,JA21,0.7075962539021852,68,#242b57
GM1729,Gulpen-Wittem,744374,BVNL,0.5723204994797086,55,NA
GM1729,Gulpen-Wittem,744374,ChristenUnie,0.4578563995837669,44,#81f7f3
GM1729,Gulpen-Wittem,744374,50PLUS,0.3850156087408949,37,#b30059
GM1729,Gulpen-Wittem,744374,DENK,0.2497398543184183,24,#00a6a6
GM1729,Gulpen-Wittem,744374,Splinter,0.11446409989594172,11,NA
GM1729,Gulpen-Wittem,744374,BIJ1,0.07284079084287201,7,#ff8040
GM1729,Gulpen-Wittem,744374,PartijvdSport,0.07284079084287201,7,NA
GM1729,Gulpen-Wittem,744374,SGP,0.06243496357960457,6,#81F7F3
GM1729,Gulpen-Wittem,744374,Piratenpartij - De Groenen,0.03121748178980228,3,NA
GM1729,Gulpen-Wittem,744374,LEF - Voor de Nieuwe Generatie,0.02081165452653486,2,NA
GM1729,Gulpen-Wittem,744374,LP (Libertaire Partij),0.02081165452653486,2,NA
GM1729,Gulpen-Wittem,744374,Samen voor Nederland,0.01040582726326743,1,NA
GM0158,Haaksbergen,744100,NSC,31.299638989169676,5202,#F7C106
GM0158,Haaksbergen,744100,PVV,23.405535499398315,3890,#FF00FF
GM0158,Haaksbergen,744100,VVD,12.09987966305656,2011,#0101DF
GM0158,Haaksbergen,744100,BBB,9.452466907340554,1571,#80ff80
GM0158,Haaksbergen,744100,PvdA/GL,7.394705174488568,1229,#A90000
GM0158,Haaksbergen,744100,D66,3.5740072202166067,594,#9afe2e
GM0158,Haaksbergen,744100,CDA,3.381468110709988,562,#04b404
GM0158,Haaksbergen,744100,SP,2.0938628158844765,348,#fe9a2e
GM0158,Haaksbergen,744100,FvD,1.6064981949458483,267,#7d96be
GM0158,Haaksbergen,744100,DENK,1.3778580024067388,229,#00a6a6
GM0158,Haaksbergen,744100,PvdD,0.9626955475330928,160,#c4c400
GM0158,Haaksbergen,744100,Volt,0.9265944645006016,154,#4e2277
GM0158,Haaksbergen,744100,JA21,0.7340553549939831,122,#242b57
GM0158,Haaksbergen,744100,ChristenUnie,0.5475330926594465,91,#81f7f3
GM0158,Haaksbergen,744100,BVNL,0.4452466907340554,74,NA
GM0158,Haaksbergen,744100,50PLUS,0.2527075812274368,42,#b30059
GM0158,Haaksbergen,744100,SGP,0.15042117930204574,25,#81F7F3
GM0158,Haaksbergen,744100,BIJ1,0.07220216606498195,12,#ff8040
GM0158,Haaksbergen,744100,PartijvdSport,0.06016847172081829,10,NA
GM0158,Haaksbergen,744100,Splinter,0.05415162454873646,9,NA
GM0158,Haaksbergen,744100,Piratenpartij - De Groenen,0.0421179302045728,7,NA
GM0158,Haaksbergen,744100,Samen voor Nederland,0.02406738868832731,4,NA
GM0158,Haaksbergen,744100,LEF - Voor de Nieuwe Generatie,0.01805054151624548,3,NA
GM0158,Haaksbergen,744100,LP (Libertaire Partij),0.01805054151624548,3,NA
GM0158,Haaksbergen,744100,Nederland met een PLAN,0.00601684717208182,1,NA
GM0392,Haarlem,744210,PvdA/GL,27.62712237177795,25123,#A90000
GM0392,Haarlem,744210,PVV,15.054543855018917,13690,#FF00FF
GM0392,Haarlem,744210,VVD,14.133016627078383,12852,#0101DF
GM0392,Haarlem,744210,D66,10.650347497140848,9685,#9afe2e
GM0392,Haarlem,744210,NSC,9.200976510952758,8367,#F7C106
GM0392,Haarlem,744210,PvdD,4.154570247206827,3778,#c4c400
GM0392,Haarlem,744210,SP,3.462874989003254,3149,#fe9a2e
GM0392,Haarlem,744210,Volt,3.2319433447699484,2939,#4e2277
GM0392,Haarlem,744210,DENK,3.164863200492654,2878,#00a6a6
GM0392,Haarlem,744210,FvD,2.087182194070555,1898,#7d96be
GM0392,Haarlem,744210,CDA,1.7913697545526523,1629,#04b404
GM0392,Haarlem,744210,BBB,1.6440133720418757,1495,#80ff80
GM0392,Haarlem,744210,ChristenUnie,0.817058150787367,743,#81f7f3
GM0392,Haarlem,744210,JA21,0.5762294360869182,524,#242b57
GM0392,Haarlem,744210,BIJ1,0.5740300870942201,522,#ff8040
GM0392,Haarlem,744210,BVNL,0.5278437582475587,480,NA
GM0392,Haarlem,744210,50PLUS,0.4915544998680391,447,#b30059
GM0392,Haarlem,744210,SGP,0.2111375032990235,192,#81F7F3
GM0392,Haarlem,744210,Splinter,0.17924694290490015,163,NA
GM0392,Haarlem,744210,Piratenpartij - De Groenen,0.136359637547286,124,NA
GM0392,Haarlem,744210,LEF - Voor de Nieuwe Generatie,0.07147884226269025,65,NA
GM0392,Haarlem,744210,Nederland met een PLAN,0.0626814462918976,57,NA
GM0392,Haarlem,744210,PartijvdSport,0.05938242280285036,54,NA
GM0392,Haarlem,744210,LP (Libertaire Partij),0.05168470132840679,47,NA
GM0392,Haarlem,744210,Samen voor Nederland,0.03848860737221783,35,NA
GM0394,Haarlemmermeer,744211,PVV,25.731149574211265,23236,#FF00FF
GM0394,Haarlemmermeer,744211,VVD,21.863061027872828,19743,#0101DF
GM0394,Haarlemmermeer,744211,PvdA/GL,12.046111424869606,10878,#A90000
GM0394,Haarlemmermeer,744211,NSC,11.90325902793927,10749,#F7C106
GM0394,Haarlemmermeer,744211,D66,6.340874611031749,5726,#9afe2e
GM0394,Haarlemmermeer,744211,BBB,3.089598352214212,2790,#80ff80
GM0394,Haarlemmermeer,744211,DENK,2.7418801147248706,2476,#00a6a6
GM0394,Haarlemmermeer,744211,CDA,2.709766009988594,2447,#04b404
GM0394,Haarlemmermeer,744211,FvD,2.5591619326046757,2311,#7d96be
GM0394,Haarlemmermeer,744211,SP,2.523725679102577,2279,#fe9a2e
GM0394,Haarlemmermeer,744211,PvdD,1.9069133915816752,1722,#c4c400
GM0394,Haarlemmermeer,744211,Volt,1.421879671771702,1284,#4e2277
GM0394,Haarlemmermeer,744211,ChristenUnie,1.3919803328793063,1257,#81f7f3
GM0394,Haarlemmermeer,744211,JA21,0.9180204422887392,829,#242b57
GM0394,Haarlemmermeer,744211,SGP,0.6533559239449409,590,#81F7F3
GM0394,Haarlemmermeer,744211,50PLUS,0.6478190093352381,585,#b30059
GM0394,Haarlemmermeer,744211,BVNL,0.6157049045989613,556,NA
GM0394,Haarlemmermeer,744211,BIJ1,0.4041947665083109,365,#ff8040
GM0394,Haarlemmermeer,744211,Splinter,0.14728192861809686,133,NA
GM0394,Haarlemmermeer,744211,Piratenpartij - De Groenen,0.08526848498942449,77,NA
GM0394,Haarlemmermeer,744211,Nederland met een PLAN,0.07197988992613756,65,NA
GM0394,Haarlemmermeer,744211,Samen voor Nederland,0.07087250700419698,64,NA
GM0394,Haarlemmermeer,744211,PartijvdSport,0.06422820947255352,58,NA
GM0394,Haarlemmermeer,744211,LEF - Voor de Nieuwe Generatie,0.05758391194091004,52,NA
GM0394,Haarlemmermeer,744211,LP (Libertaire Partij),0.03432887058015791,31,NA
GM1655,Halderberge,744321,PVV,34.71874659993472,6382,#FF00FF
GM1655,Halderberge,744321,VVD,19.76933957131977,3634,#0101DF
GM1655,Halderberge,744321,NSC,12.865847024262866,2365,#F7C106
GM1655,Halderberge,744321,PvdA/GL,7.735828527907736,1422,#A90000
GM1655,Halderberge,744321,BBB,5.331302361005331,980,#80ff80
GM1655,Halderberge,744321,D66,4.498966380154499,827,#9afe2e
GM1655,Halderberge,744321,CDA,3.5523882058535525,653,#04b404
GM1655,Halderberge,744321,SP,3.4163855946034163,628,#fe9a2e
GM1655,Halderberge,744321,FvD,1.9475573931019476,358,#7d96be
GM1655,Halderberge,744321,DENK,1.3382656947013385,246,#00a6a6
GM1655,Halderberge,744321,PvdD,1.126101621151126,207,#c4c400
GM1655,Halderberge,744321,Volt,0.8595365031008596,158,#4e2277
GM1655,Halderberge,744321,JA21,0.7072135785007072,130,#242b57
GM1655,Halderberge,744321,50PLUS,0.6854531607006854,126,#b30059
GM1655,Halderberge,744321,BVNL,0.5113698183005113,94,NA
GM1655,Halderberge,744321,ChristenUnie,0.4025677293004026,74,#81f7f3
GM1655,Halderberge,744321,Splinter,0.12512240235012512,23,NA
GM1655,Halderberge,744321,SGP,0.09792188010009792,18,#81F7F3
GM1655,Halderberge,744321,BIJ1,0.09248177565009248,17,#ff8040
GM1655,Halderberge,744321,Samen voor Nederland,0.05984114895005985,11,NA
GM1655,Halderberge,744321,Nederland met een PLAN,0.04352083560004352,8,NA
GM1655,Halderberge,744321,LEF - Voor de Nieuwe Generatie,0.03264062670003264,6,NA
GM1655,Halderberge,744321,PartijvdSport,0.0272005222500272,5,NA
GM1655,Halderberge,744321,Piratenpartij - De Groenen,0.02176041780002176,4,NA
GM1655,Halderberge,744321,LP (Libertaire Partij),0.01632031335001632,3,NA
GM1655,Halderberge,744321,Politieke Partij voor Basisinkomen,0.01632031335001632,3,NA
GM0160,Hardenberg,744101,PVV,25.366876310272534,10527,#FF00FF
GM0160,Hardenberg,744101,NSC,19.381189908190557,8043,#F7C106
GM0160,Hardenberg,744101,BBB,14.262994289019012,5919,#80ff80
GM0160,Hardenberg,744101,VVD,9.737584038169594,4041,#0101DF
GM0160,Hardenberg,744101,ChristenUnie,7.860430371816188,3262,#81f7f3
GM0160,Hardenberg,744101,PvdA/GL,6.296537265958216,2613,#A90000
GM0160,Hardenberg,744101,CDA,5.3856719439022624,2235,#04b404
GM0160,Hardenberg,744101,D66,2.2313790693751656,926,#9afe2e
GM0160,Hardenberg,744101,SP,1.9012506325453624,789,#fe9a2e
GM0160,Hardenberg,744101,SGP,1.9012506325453624,789,#81F7F3
GM0160,Hardenberg,744101,FvD,1.8940215426877756,786,#7d96be
GM0160,Hardenberg,744101,PvdD,0.8506229065760621,353,#c4c400
GM0160,Hardenberg,744101,Volt,0.6602568736596063,274,#4e2277
GM0160,Hardenberg,744101,JA21,0.648208390563628,269,#242b57
GM0160,Hardenberg,744101,BVNL,0.554230222414998,230,NA
GM0160,Hardenberg,744101,50PLUS,0.3975999421672811,165,#b30059
GM0160,Hardenberg,744101,DENK,0.30121207739945544,125,#00a6a6
GM0160,Hardenberg,744101,Samen voor Nederland,0.09156847152943444,38,NA
GM0160,Hardenberg,744101,BIJ1,0.05783271886069544,24,#ff8040
GM0160,Hardenberg,744101,Piratenpartij - De Groenen,0.0506036290031085,21,NA
GM0160,Hardenberg,744101,Splinter,0.04578423576471722,19,NA
GM0160,Hardenberg,744101,LP (Libertaire Partij),0.03855514590713029,16,NA
GM0160,Hardenberg,744101,PartijvdSport,0.033735752668739,14,NA
GM0160,Hardenberg,744101,LEF - Voor de Nieuwe Generatie,0.02891635943034772,12,NA
GM0160,Hardenberg,744101,Nederland met een PLAN,0.02168726957276079,9,NA
GM0243,Harderwijk,744153,PVV,21.46647531956079,6432,#FF00FF
GM0243,Harderwijk,744153,VVD,16.717284651069654,5009,#0101DF
GM0243,Harderwijk,744153,NSC,13.486633514668087,4041,#F7C106
GM0243,Harderwijk,744153,PvdA/GL,11.333978573574074,3396,#A90000
GM0243,Harderwijk,744153,ChristenUnie,6.751660381136736,2023,#81f7f3
GM0243,Harderwijk,744153,CDA,5.319894536595134,1594,#04b404
GM0243,Harderwijk,744153,D66,5.209758702399626,1561,#9afe2e
GM0243,Harderwijk,744153,BBB,4.4755198077629075,1341,#80ff80
GM0243,Harderwijk,744153,DENK,3.3674865667656775,1009,#00a6a6
GM0243,Harderwijk,744153,SGP,2.579848479791743,773,#81F7F3
GM0243,Harderwijk,744153,FvD,2.176017087741548,652,#7d96be
GM0243,Harderwijk,744153,SP,1.9857824650402165,595,#fe9a2e
GM0243,Harderwijk,744153,PvdD,1.7254614023962889,517,#c4c400
GM0243,Harderwijk,744153,Volt,1.2114941761505855,363,#4e2277
GM0243,Harderwijk,744153,JA21,0.8276874812268464,248,#242b57
GM0243,Harderwijk,744153,50PLUS,0.45055568534525914,135,#b30059
GM0243,Harderwijk,744153,BVNL,0.4071688415712712,122,NA
GM0243,Harderwijk,744153,BIJ1,0.18022227413810368,54,#ff8040
GM0243,Harderwijk,744153,Splinter,0.12348563227981178,37,NA
GM0243,Harderwijk,744153,Piratenpartij - De Groenen,0.06341154090044387,19,NA
GM0243,Harderwijk,744153,Samen voor Nederland,0.05339919233721589,16,NA
GM0243,Harderwijk,744153,Nederland met een PLAN,0.04338684377398792,13,NA
GM0243,Harderwijk,744153,LEF - Voor de Nieuwe Generatie,0.02669959616860794,8,NA
GM0243,Harderwijk,744153,LP (Libertaire Partij),0.01668724760537997,5,NA
GM0523,Hardinxveld-Giessendam,744256,PVV,22.74652660115215,2685,#FF00FF
GM0523,Hardinxveld-Giessendam,744256,SGP,20.509996611318197,2421,#81F7F3
GM0523,Hardinxveld-Giessendam,744256,NSC,11.682480515079634,1379,#F7C106
GM0523,Hardinxveld-Giessendam,744256,VVD,11.047102677058623,1304,#0101DF
GM0523,Hardinxveld-Giessendam,744256,ChristenUnie,10.886140291426637,1285,#81f7f3
GM0523,Hardinxveld-Giessendam,744256,PvdA/GL,5.18468315825144,612,#A90000
GM0523,Hardinxveld-Giessendam,744256,CDA,5.074550999661131,599,#04b404
GM0523,Hardinxveld-Giessendam,744256,BBB,3.2870213486953577,388,#80ff80
GM0523,Hardinxveld-Giessendam,744256,FvD,2.609284988139614,308,#7d96be
GM0523,Hardinxveld-Giessendam,744256,D66,1.5672653337851574,185,#9afe2e
GM0523,Hardinxveld-Giessendam,744256,SP,1.5249068112504236,180,#fe9a2e
GM0523,Hardinxveld-Giessendam,744256,PvdD,0.8471704506946797,100,#c4c400
GM0523,Hardinxveld-Giessendam,744256,JA21,0.753981701118265,89,#242b57
GM0523,Hardinxveld-Giessendam,744256,DENK,0.626906133514063,74,#00a6a6
GM0523,Hardinxveld-Giessendam,744256,BVNL,0.5083022704168079,60,NA
GM0523,Hardinxveld-Giessendam,744256,Volt,0.48288715689596745,57,#4e2277
GM0523,Hardinxveld-Giessendam,744256,50PLUS,0.4574720433751271,54,#b30059
GM0523,Hardinxveld-Giessendam,744256,BIJ1,0.04235852253473399,5,#ff8040
GM0523,Hardinxveld-Giessendam,744256,Piratenpartij - De Groenen,0.04235852253473399,5,NA
GM0523,Hardinxveld-Giessendam,744256,LEF - Voor de Nieuwe Generatie,0.03388681802778719,4,NA
GM0523,Hardinxveld-Giessendam,744256,LP (Libertaire Partij),0.02541511352084039,3,NA
GM0523,Hardinxveld-Giessendam,744256,Splinter,0.02541511352084039,3,NA
GM0523,Hardinxveld-Giessendam,744256,PartijvdSport,0.01694340901389359,2,NA
GM0523,Hardinxveld-Giessendam,744256,Nederland met een PLAN,0.00847170450694679,1,NA
GM0523,Hardinxveld-Giessendam,744256,Samen voor Nederland,0.00847170450694679,1,NA
GM0072,Harlingen,744068,PVV,28.05925925925926,2841,#FF00FF
GM0072,Harlingen,744068,NSC,14.864197530864198,1505,#F7C106
GM0072,Harlingen,744068,PvdA/GL,14.360493827160496,1454,#A90000
GM0072,Harlingen,744068,VVD,13.432098765432098,1360,#0101DF
GM0072,Harlingen,744068,BBB,5.08641975308642,515,#80ff80
GM0072,Harlingen,744068,CDA,4.444444444444445,450,#04b404
GM0072,Harlingen,744068,SP,4.355555555555555,441,#fe9a2e
GM0072,Harlingen,744068,D66,3.990123456790123,404,#9afe2e
GM0072,Harlingen,744068,FvD,2.9629629629629632,300,#7d96be
GM0072,Harlingen,744068,PvdD,2.034567901234568,206,#c4c400
GM0072,Harlingen,744068,ChristenUnie,1.88641975308642,191,#81f7f3
GM0072,Harlingen,744068,Volt,0.9481481481481482,96,#4e2277
GM0072,Harlingen,744068,JA21,0.7308641975308642,74,#242b57
GM0072,Harlingen,744068,50PLUS,0.7111111111111111,72,#b30059
GM0072,Harlingen,744068,BVNL,0.6913580246913581,70,NA
GM0072,Harlingen,744068,SGP,0.4345679012345679,44,#81F7F3
GM0072,Harlingen,744068,DENK,0.35555555555555557,36,#00a6a6
GM0072,Harlingen,744068,BIJ1,0.19753086419753088,20,#ff8040
GM0072,Harlingen,744068,Splinter,0.14814814814814814,15,NA
GM0072,Harlingen,744068,Piratenpartij - De Groenen,0.10864197530864196,11,NA
GM0072,Harlingen,744068,Samen voor Nederland,0.07901234567901234,8,NA
GM0072,Harlingen,744068,Nederland met een PLAN,0.03950617283950617,4,NA
GM0072,Harlingen,744068,LEF - Voor de Nieuwe Generatie,0.02962962962962963,3,NA
GM0072,Harlingen,744068,Politieke Partij voor Basisinkomen,0.02962962962962963,3,NA
GM0072,Harlingen,744068,LP (Libertaire Partij),0.01975308641975308,2,NA
GM0244,Hattem,744154,PVV,18.563509847859414,1574,#FF00FF
GM0244,Hattem,744154,NSC,17.301568581200613,1467,#F7C106
GM0244,Hattem,744154,VVD,13.079372567519751,1109,#0101DF
GM0244,Hattem,744154,PvdA/GL,12.819908008019814,1087,#A90000
GM0244,Hattem,744154,ChristenUnie,10.496520816133978,890,#81f7f3
GM0244,Hattem,744154,CDA,5.967684868498644,506,#04b404
GM0244,Hattem,744154,D66,5.720014152612336,485,#9afe2e
GM0244,Hattem,744154,BBB,5.189291189998821,440,#80ff80
GM0244,Hattem,744154,SGP,2.276211817431301,193,#81F7F3
GM0244,Hattem,744154,SP,2.0403349451586275,173,#fe9a2e
GM0244,Hattem,744154,PvdD,1.6983134803632505,144,#c4c400
GM0244,Hattem,744154,FvD,1.5803750442269136,134,#7d96be
GM0244,Hattem,744154,Volt,1.2147658922042694,103,#4e2277
GM0244,Hattem,744154,JA21,0.6014860242953178,51,#242b57
GM0244,Hattem,744154,BVNL,0.44816605731808,38,NA
GM0244,Hattem,744154,DENK,0.35381530840901054,30,#00a6a6
GM0244,Hattem,744154,50PLUS,0.25946455949994107,22,#b30059
GM0244,Hattem,744154,BIJ1,0.09435074890906948,8,#ff8040
GM0244,Hattem,744154,Piratenpartij - De Groenen,0.08255690529543579,7,NA
GM0244,Hattem,744154,Samen voor Nederland,0.08255690529543579,7,NA
GM0244,Hattem,744154,Splinter,0.05896921806816842,5,NA
GM0244,Hattem,744154,Nederland met een PLAN,0.03538153084090105,3,NA
GM0244,Hattem,744154,LP (Libertaire Partij),0.02358768722726736,2,NA
GM0244,Hattem,744154,LEF - Voor de Nieuwe Generatie,0.01179384361363368,1,NA
GM0396,Heemskerk,744212,PVV,26.995489717383208,6524,#FF00FF
GM0396,Heemskerk,744212,VVD,16.93631811975007,4093,#0101DF
GM0396,Heemskerk,744212,PvdA/GL,13.390160135722263,3236,#A90000
GM0396,Heemskerk,744212,NSC,12.92258037820168,3123,#F7C106
GM0396,Heemskerk,744212,D66,6.41370463855671,1550,#9afe2e
GM0396,Heemskerk,744212,BBB,3.997186245706956,966,#80ff80
GM0396,Heemskerk,744212,SP,3.819257665411512,923,#fe9a2e
GM0396,Heemskerk,744212,CDA,2.9751313774982413,719,#04b404
GM0396,Heemskerk,744212,FvD,2.946166259775727,712,#7d96be
GM0396,Heemskerk,744212,DENK,2.193073198990359,530,#00a6a6
GM0396,Heemskerk,744212,PvdD,2.151694459386767,520,#c4c400
GM0396,Heemskerk,744212,Volt,1.2620515579095462,305,#4e2277
GM0396,Heemskerk,744212,JA21,0.8730914056357844,211,#242b57
GM0396,Heemskerk,744212,50PLUS,0.839988413952911,203,#b30059
GM0396,Heemskerk,744212,ChristenUnie,0.7199900691024951,174,#81f7f3
GM0396,Heemskerk,744212,BVNL,0.6206810940538752,150,NA
GM0396,Heemskerk,744212,BIJ1,0.23585881574047257,57,#ff8040
GM0396,Heemskerk,744212,SGP,0.18206645425580337,44,#81F7F3
GM0396,Heemskerk,744212,Splinter,0.15723921049364836,38,NA
GM0396,Heemskerk,744212,LEF - Voor de Nieuwe Generatie,0.08689535316754252,21,NA
GM0396,Heemskerk,744212,PartijvdSport,0.06620598336574668,16,NA
GM0396,Heemskerk,744212,Piratenpartij - De Groenen,0.06620598336574668,16,NA
GM0396,Heemskerk,744212,Nederland met een PLAN,0.06206810940538751,15,NA
GM0396,Heemskerk,744212,Samen voor Nederland,0.06206810940538751,15,NA
GM0396,Heemskerk,744212,LP (Libertaire Partij),0.024827243762155,6,NA
GM0397,Heemstede,744213,VVD,29.32882443973176,5117,#0101DF
GM0397,Heemstede,744213,PvdA/GL,18.98893792629105,3313,#A90000
GM0397,Heemstede,744213,D66,13.205708717831149,2304,#9afe2e
GM0397,Heemstede,744213,PVV,11.526336906058347,2011,#FF00FF
GM0397,Heemstede,744213,NSC,9.543187940620165,1665,#F7C106
GM0397,Heemstede,744213,Volt,3.370206912363157,588,#4e2277
GM0397,Heemstede,744213,CDA,3.3014271794577867,576,#04b404
GM0397,Heemstede,744213,PvdD,2.711067805353356,473,#c4c400
GM0397,Heemstede,744213,SP,1.7252249670430448,301,#fe9a2e
